		0.22566	0.00204	2.15821	0.03755	4.56147	0.2751
		0.22613	0.00205	2.16022	0.03762	4.56216	0.27541
		0.22661	0.00205	2.16223	0.03768	4.56285	0.27572
		0.22708	0.00206	2.16424	0.03775	4.56354	0.27603
		0.22755	0.00206	2.16625	0.03782	4.56423	0.27635
		0.22802	0.00206	2.16827	0.03789	4.56492	0.27666
		0.2285	0.00207	2.17029	0.03795	4.56561	0.27697
		0.22898	0.00207	2.17231	0.03802	4.5663	0.27729
		0.22945	0.00208	2.17433	0.03809	4.56699	0.2776
		0.22993	0.00208	2.17636	0.03816	4.56768	0.27791
		0.23041	0.00209	2.17838	0.03823	4.56837	0.27823
		0.23089	0.00209	2.18041	0.03829	4.56906	0.27854
		0.23137	0.0021	2.18244	0.03836	4.56975	0.27886
		0.23185	0.0021	2.18447	0.03843	4.57044	0.27918
		0.23234	0.00211	2.1865	0.0385	4.57113	0.27949
		0.23282	0.00211	2.18854	0.03857	4.57182	0.27981
		0.23331	0.00212	2.19058	0.03864	4.57251	0.28013
		0.23379	0.00212	2.19262	0.03871	4.5732	0.28044
		0.23428	0.00213	2.19466	0.03877	4.57389	0.28076
		0.23477	0.00213	2.1967	0.03884	4.57458	0.28108
		0.23526	0.00214	2.19875	0.03891	4.57527	0.2814
		0.23575	0.00214	2.20079	0.03898	4.57596	0.28172
		0.23624	0.00215	2.20284	0.03905	4.57665	0.28204
		0.23673	0.00215	2.20489	0.03912	4.57734	0.28236
		0.23722	0.00216	2.20694	0.03919	4.57803	0.28268
		0.23772	0.00216	2.209	0.03926	4.57872	0.283
		0.23821	0.00217	2.21105	0.03933	4.57941	0.28332
		0.23871	0.00217	2.21311	0.0394	4.58011	0.28364
		0.23921	0.00218	2.21517	0.03947	4.5808	0.28396
		0.23971	0.00218	2.21724	0.03954	4.58149	0.28428
		0.2402	0.00219	2.2193	0.03961	4.58218	0.2846
		0.24071	0.00219	2.22137	0.03968	4.58287	0.28493
		0.24121	0.0022	2.22343	0.03975	4.58356	0.28525
		0.24171	0.0022	2.2255	0.03982	4.58426	0.28557
		0.24221	0.00221	2.22757	0.0399	4.58495	0.2859
		0.24272	0.00221	2.22965	0.03997	4.58564	0.28622
		0.24322	0.00222	2.23172	0.04004	4.58633	0.28654
		0.24373	0.00222	2.2338	0.04011	4.58703	0.28687
		0.24424	0.00223	2.23588	0.04018	4.58772	0.28719
		0.24475	0.00223	2.23796	0.04025	4.58841	0.28752
